transaction_id,store_name,sales_channel,product_category,units_sold,unit_price,discount_applied,campaign_id,campaign_channel,marketing_spend,campaign_exposure_status,customer_id,customer_segment,inventory_level,stockout_flag,revenue
5109, Central Mall,Online,Men,1,40,10,CAMP-E,Influencer,400,Seen,CUST_1211,One-time,Optimal,No,36
5110, Central Mall,Online,Men,1,80,10,CAMP-E,Paid Ads,50,Seen,CUST_267,One-time,Understocked,No,72
5595, Central Mall,Online,Men,1,60,10,CAMP-E,Social,200,Seen,CUST_2053,One-time,Understocked,Yes,54
1715, Central Mall,Online,Shoes,3,80,10,CAMP-E,Email,100,Seen,CUST_423,One-time,Understocked,No,216
365, Central Mall,Online,Women,3,20,10,CAMP-E,Paid Ads,200,Seen,CUST_2051,One-time,Understocked,No,54
1174, Central Mall,Online,Women,1,120,10,CAMP-E,Paid Ads,50,Converted,CUST_579,One-time,Overstocked,No,108
3995, City Store,App,Men,2,120,10,CAMP-A,Influencer,100,Clicked,CUST_98,One-time,Understocked,Yes,216
5023, City Store,App,Men,4,40,10,CAMP-A,Email,200,Seen,CUST_1633,One-time,Optimal,Yes,144
6507, City Store,App,Shoes,2,20,10,CAMP-A,Influencer,100,Clicked,CUST_1588,One-time,Optimal,Yes,36
5138, City Store,App,Women,1,80,10,CAMP-A,Paid Ads,50,Clicked,CUST_926,One-time,Understocked,Yes,72
292, City Store,App,Accessories,1,40,10,CAMP-A,Paid Ads,50,Seen,CUST_529,One-time,Optimal,Yes,36
976, City Store,App,Women,1,20,10,CAMP-A,Paid Ads,100,Seen,CUST_1014,One-time,Understocked,No,18
4628, City Store,App,Women,1,20,10,CAMP-A,Paid Ads,100,Seen,CUST_2140,One-time,Understocked,Yes,18
5368, City Store,App,Women,1,20,10,CAMP-A,Influencer,100,Seen,CUST_1251,One-time,Overstocked,Yes,18
389, City Store,App,Men,4,60,10,CAMP-B,Social,50,Seen,CUST_798,One-time,Overstocked,Yes,216
3690, City Store,App,Women,1,20,10,CAMP-B,Email,200,Clicked,CUST_562,One-time,Overstocked,No,18
3943, City Store,App,Women,1,60,10,CAMP-B,Paid Ads,100,Converted,CUST_277,One-time,Understocked,Yes,54
4349, City Store,App,Women,2,20,10,CAMP-B,Paid Ads,100,Seen,CUST_2435,One-time,Understocked,No,36
4879, City Store,App,Women,4,40,10,CAMP-B,Paid Ads,100,Seen,CUST_1050,One-time,Understocked,No,144
5393, City Store,App,Women,3,80,10,CAMP-B,Email,100,Seen,CUST_1232,One-time,Understocked,Yes,216
1939, City Store,App,Women,1,40,10,CAMP-B,Paid Ads,100,Converted,CUST_1877,One-time,Overstocked,Yes,36
3546, City Store,App,Men,1,40,10,CAMP-A,Social,50,Seen,CUST_2278,One-time,Optimal,Yes,36
822, City Store,App,Women,1,40,10,CAMP-A,Email,50,Converted,CUST_2414,One-time,Understocked,Yes,36
6061, City Store,App,Men,1,60,10,CAMP-C,Paid Ads,400,Clicked,CUST_1171,One-time,Understocked,Yes,54
1308, City Store,App,Men,2,20,10,CAMP-C,Paid Ads,100,Seen,CUST_526,One-time,Overstocked,Yes,36
3071, City Store,App,Women,1,20,10,CAMP-C,Paid Ads,100,Converted,CUST_822,One-time,Understocked,Yes,18
5373, City Store,App,Men,3,20,10,CAMP-D,Social,200,Seen,CUST_2453,One-time,Understocked,Yes,54
4791, City Store,App,Women,1,20,10,CAMP-D,Paid Ads,100,Seen,CUST_797,One-time,Optimal,Yes,18
4832, City Store,App,Women,1,40,10,CAMP-D,Social,200,Clicked,CUST_2057,One-time,Understocked,Yes,36
5315, City Store,App,Women,1,40,10,CAMP-D,Paid Ads,100,Seen,CUST_1912,One-time,Overstocked,Yes,36
6637, City Store,App,Accessories,1,40,10,CAMP-A,Paid Ads,50,Seen,CUST_1412,One-time,Understocked,Yes,36
2712, City Store,App,Men,2,60,10,CAMP-A,Influencer,200,Seen,CUST_1672,One-time,Understocked,Yes,108
4294, City Store,App,Men,1,60,10,CAMP-E,Paid Ads,200,Seen,CUST_521,One-time,Optimal,Yes,54
4607, City Store,App,Men,1,80,10,CAMP-E,Paid Ads,400,Seen,CUST_1885,One-time,Understocked,Yes,72
772, City Store,App,Men,3,40,10,CAMP-E,Paid Ads,50,Seen,CUST_1875,One-time,Understocked,Yes,108
5322, City Store,App,Shoes,2,60,10,CAMP-E,Paid Ads,100,Clicked,CUST_1623,One-time,Optimal,Yes,108
2939, City Store,App,Women,1,80,10,CAMP-E,Social,200,Seen,CUST_2127,One-time,Optimal,Yes,72
2641, City Store,In-store,Accessories,1,20,10,CAMP-A,Influencer,200,Clicked,CUST_2045,One-time,Overstocked,Yes,18
3543, City Store,In-store,Accessories,1,60,10,CAMP-A,Paid Ads,50,Seen,CUST_996,One-time,Overstocked,No,54
5678, City Store,In-store,Accessories,3,40,10,CAMP-A,Paid Ads,50,Seen,CUST_2,One-time,Overstocked,No,108
890, City Store,In-store,Kids,1,40,10,CAMP-A,Paid Ads,400,Converted,CUST_299,One-time,Optimal,Yes,36
2666, City Store,In-store,Men,1,40,10,CAMP-A,Paid Ads,50,Clicked,CUST_91,One-time,Understocked,Yes,36
891, City Store,In-store,Women,2,20,10,CAMP-A,Paid Ads,100,Seen,CUST_529,One-time,Overstocked,Yes,36
5909, City Store,In-store,Accessories,1,40,10,CAMP-A,Email,200,Seen,CUST_8,One-time,Optimal,No,36
5194, City Store,In-store,Kids,1,20,10,CAMP-A,Paid Ads,200,Seen,CUST_1754,One-time,Optimal,Yes,18
3098, City Store,In-store,Men,4,20,10,CAMP-A,Email,50,Seen,CUST_34,One-time,Understocked,No,72
4877, City Store,In-store,Men,1,60,10,CAMP-A,Email,100,Clicked,CUST_1172,One-time,Overstocked,Yes,54
6124, City Store,In-store,Men,3,20,10,CAMP-A,Paid Ads,200,Clicked,CUST_341,One-time,Overstocked,No,54
1774, City Store,In-store,Shoes,2,80,10,CAMP-A,Paid Ads,100,Seen,CUST_2080,One-time,Optimal,No,144
1857, City Store,In-store,Women,2,80,10,CAMP-A,Email,100,Clicked,CUST_2424,One-time,Understocked,Yes,144
3549, City Store,In-store,Women,3,60,10,CAMP-A,Email,100,Clicked,CUST_1139,One-time,Optimal,Yes,162
5088, City Store,In-store,Accessories,3,80,10,CAMP-A,Social,400,Seen,CUST_2100,One-time,Optimal,Yes,216
6089, City Store,In-store,Accessories,1,20,10,CAMP-A,Paid Ads,400,Seen,CUST_226,One-time,Optimal,Yes,18
1934, City Store,In-store,Men,2,60,10,CAMP-A,Influencer,100,Clicked,CUST_1759,One-time,Understocked,No,108
2215, City Store,In-store,Shoes,1,40,10,CAMP-A,Paid Ads,50,Seen,CUST_1458,One-time,Understocked,No,36
6321, City Store,In-store,Shoes,1,20,10,CAMP-A,Influencer,100,Seen,CUST_1093,One-time,Understocked,Yes,18
4693, City Store,In-store,Women,1,120,10,CAMP-A,Social,400,Seen,CUST_1268,One-time,Overstocked,Yes,108
6206, City Store,In-store,Women,1,60,10,CAMP-A,Paid Ads,100,Clicked,CUST_960,One-time,Understocked,Yes,54
3511, City Store,In-store,Accessories,2,20,10,CAMP-B,Social,100,Seen,CUST_813,One-time,Overstocked,No,36
5794, City Store,In-store,Accessories,1,120,10,CAMP-B,Email,100,Seen,CUST_1109,One-time,Overstocked,No,108
5987, City Store,In-store,Accessories,1,120,10,CAMP-B,Social,200,Clicked,CUST_1715,One-time,Overstocked,Yes,108
5848, City Store,In-store,Men,1,40,10,CAMP-B,Social,200,Seen,CUST_2183,One-time,Understocked,Yes,36
2031, City Store,In-store,Women,1,20,10,CAMP-B,Paid Ads,100,Clicked,CUST_1547,One-time,Overstocked,Yes,18
4012, City Store,In-store,Women,1,60,10,CAMP-B,Paid Ads,100,Converted,CUST_1333,One-time,Understocked,No,54
6655, City Store,In-store,Women,1,40,10,CAMP-B,Paid Ads,100,Converted,CUST_1852,One-time,Overstocked,Yes,36
2871, City Store,In-store,Accessories,1,40,10,CAMP-B,Paid Ads,50,Seen,CUST_628,One-time,Optimal,Yes,36
907, City Store,In-store,Men,2,20,10,CAMP-B,Email,200,Seen,CUST_2032,One-time,Understocked,Yes,36
6096, City Store,In-store,Shoes,1,60,10,CAMP-B,Email,50,Clicked,CUST_1581,One-time,Understocked,No,54
646, City Store,In-store,Women,3,40,10,CAMP-B,Paid Ads,100,Seen,CUST_518,One-time,Understocked,Yes,108
2159, City Store,In-store,Women,2,40,10,CAMP-B,Social,100,Seen,CUST_645,One-time,Optimal,No,72
2948, City Store,In-store,Women,1,60,10,CAMP-B,Email,50,Clicked,CUST_1063,One-time,Understocked,Yes,54
6211, City Store,In-store,Women,4,40,10,CAMP-B,Paid Ads,50,Clicked,CUST_795,One-time,Optimal,Yes,144
819, City Store,In-store,Accessories,1,40,10,CAMP-A,Influencer,50,Seen,CUST_1379,One-time,Overstocked,Yes,36
2458, City Store,In-store,Accessories,1,60,10,CAMP-A,Paid Ads,50,Seen,CUST_2027,One-time,Understocked,Yes,54
4814, City Store,In-store,Shoes,3,40,10,CAMP-A,Email,400,Seen,CUST_134,One-time,Overstocked,No,108
6026, City Store,In-store,Shoes,1,120,10,CAMP-A,Social,100,Seen,CUST_2069,One-time,Understocked,No,108
2478, City Store,In-store,Women,2,120,10,CAMP-A,Paid Ads,100,Clicked,CUST_619,One-time,Optimal,Yes,216
5378, City Store,In-store,Accessories,2,20,10,CAMP-C,Paid Ads,200,Converted,CUST_1857,One-time,Optimal,Yes,36
114, City Store,In-store,Men,1,60,10,CAMP-C,Influencer,50,Converted,CUST_324,One-time,Overstocked,No,54
4085, City Store,In-store,Men,2,20,10,CAMP-C,Paid Ads,50,Seen,CUST_2213,One-time,Optimal,Yes,36
5257, City Store,In-store,Men,1,20,10,CAMP-C,Email,400,Converted,CUST_275,One-time,Overstocked,Yes,18
6691, City Store,In-store,Men,2,60,10,CAMP-C,Social,100,Seen,CUST_2299,One-time,Overstocked,Yes,108
2293, City Store,In-store,Women,2,20,10,CAMP-C,Influencer,100,Seen,CUST_2405,One-time,Understocked,Yes,36
2370, City Store,In-store,Women,2,80,10,CAMP-C,Social,100,Clicked,CUST_177,One-time,Understocked,Yes,144
3909, City Store,In-store,Women,1,20,10,CAMP-C,Email,200,Clicked,CUST_434,One-time,Understocked,Yes,18
804, City Store,In-store,Men,4,80,10,CAMP-D,Influencer,200,Seen,CUST_1636,One-time,Understocked,No,288
2642, City Store,In-store,Men,4,20,10,CAMP-D,Paid Ads,50,Seen,CUST_2302,One-time,Understocked,Yes,72
3185, City Store,In-store,Men,3,120,10,CAMP-D,Email,100,Converted,CUST_1870,One-time,Understocked,Yes,324
4315, City Store,In-store,Men,1,80,10,CAMP-D,Influencer,200,Seen,CUST_720,One-time,Optimal,Yes,72
6660, City Store,In-store,Men,1,60,10,CAMP-D,Email,50,Seen,CUST_355,One-time,Understocked,Yes,54
2833, City Store,In-store,Women,4,80,10,CAMP-D,Paid Ads,50,Seen,CUST_1014,One-time,Overstocked,Yes,288
4305, City Store,In-store,Women,1,60,10,CAMP-D,Paid Ads,50,Seen,CUST_1067,One-time,Overstocked,Yes,54
6255, City Store,In-store,Women,3,60,10,CAMP-D,Influencer,50,Seen,CUST_1432,One-time,Optimal,No,162
1964, City Store,In-store,Kids,1,60,10,CAMP-A,Influencer,400,Seen,CUST_677,One-time,Optimal,Yes,54
4892, City Store,In-store,Kids,4,60,10,CAMP-A,Influencer,50,Clicked,CUST_62,One-time,Overstocked,Yes,216
6646, City Store,In-store,Kids,4,60,10,CAMP-A,Influencer,200,Clicked,CUST_353,One-time,Optimal,Yes,216
541, City Store,In-store,Men,3,20,10,CAMP-A,Paid Ads,200,Converted,CUST_79,One-time,Optimal,Yes,54
4040, City Store,In-store,Men,2,40,10,CAMP-A,Email,400,Seen,CUST_2367,One-time,Overstocked,Yes,72
1039, City Store,In-store,Women,4,20,10,CAMP-A,Influencer,200,Seen,CUST_1832,One-time,Optimal,Yes,72
3135, City Store,In-store,Women,1,40,10,CAMP-A,Paid Ads,50,Seen,CUST_1029,One-time,Optimal,Yes,36
3563, City Store,In-store,Women,1,60,10,CAMP-A,Influencer,200,Seen,CUST_938,One-time,Overstocked,No,54
5233, City Store,In-store,Women,1,40,10,CAMP-A,Paid Ads,200,Seen,CUST_1490,One-time,Understocked,Yes,36
1193, City Store,In-store,Accessories,3,60,10,CAMP-E,Influencer,200,Seen,CUST_2344,One-time,Overstocked,Yes,162
4931, City Store,In-store,Accessories,4,40,10,CAMP-E,Social,100,Seen,CUST_1159,One-time,Understocked,Yes,144
5510, City Store,In-store,Accessories,4,20,10,CAMP-E,Email,200,Seen,CUST_845,One-time,Overstocked,Yes,72
4296, City Store,In-store,Men,1,80,10,CAMP-E,Social,100,Converted,CUST_930,One-time,Understocked,No,72
1859, City Store,In-store,Shoes,1,40,10,CAMP-E,Influencer,400,Seen,CUST_2136,One-time,Optimal,Yes,36
497, City Store,In-store,Women,1,60,10,CAMP-E,Email,50,Seen,CUST_2498,One-time,Understocked,Yes,54
6022, City Store,In-store,Women,2,80,10,CAMP-E,Influencer,200,Seen,CUST_327,One-time,Understocked,No,144
2154, City Store,In-store,Accessories,2,60,10,CAMP-A,Social,200,Converted,CUST_2340,One-time,Optimal,Yes,108
3266, City Store,In-store,Accessories,1,20,10,CAMP-A,Paid Ads,50,Clicked,CUST_188,One-time,Overstocked,Yes,18
6141, City Store,In-store,Kids,4,20,10,CAMP-A,Influencer,100,Seen,CUST_1158,One-time,Optimal,Yes,72
3951, City Store,In-store,Men,4,80,10,CAMP-A,Paid Ads,100,Seen,CUST_778,One-time,Optimal,Yes,288
5863, City Store,In-store,Men,1,60,10,CAMP-A,Social,200,Seen,CUST_1953,One-time,Overstocked,Yes,54
2811, City Store,In-store,Shoes,4,60,10,CAMP-A,Influencer,100,Seen,CUST_2338,One-time,Optimal,No,216
3678, City Store,In-store,Shoes,2,20,10,CAMP-A,Social,200,Clicked,CUST_2070,One-time,Overstocked,Yes,36
3752, City Store,In-store,Women,1,20,10,CAMP-A,Influencer,400,Seen,CUST_211,One-time,Overstocked,Yes,18
625, City Store,In-store,Kids,1,60,10,CAMP-A,Paid Ads,100,Seen,CUST_2410,One-time,Understocked,Yes,54
5724, City Store,In-store,Men,2,20,10,CAMP-A,Paid Ads,400,Clicked,CUST_44,One-time,Understocked,Yes,36
4529, City Store,In-store,Shoes,2,120,10,CAMP-A,Influencer,200,Seen,CUST_891,One-time,Understocked,Yes,216
4544, City Store,In-store,Women,2,20,10,CAMP-A,Paid Ads,200,Clicked,CUST_654,One-time,Understocked,Yes,36
4758, City Store,In-store,Women,1,40,10,CAMP-A,Social,200,Seen,CUST_2121,One-time,Understocked,No,36
5716, City Store,In-store,Accessories,1,120,10,CAMP-A,Paid Ads,400,Seen,CUST_316,One-time,Optimal,Yes,108
4313, City Store,In-store,Kids,1,20,10,CAMP-A,Paid Ads,50,Seen,CUST_2287,One-time,Understocked,Yes,18
6966, City Store,In-store,Kids,1,80,10,CAMP-A,Paid Ads,50,Seen,CUST_1075,One-time,Overstocked,Yes,72
3607, City Store,In-store,Men,1,80,10,CAMP-A,Email,400,Converted,CUST_96,One-time,Understocked,Yes,72
2770, City Store,In-store,Shoes,1,20,10,CAMP-A,Paid Ads,50,Clicked,CUST_2253,One-time,Optimal,Yes,18
726, City Store,In-store,Women,1,60,10,CAMP-A,Paid Ads,100,Seen,CUST_1309,One-time,Optimal,Yes,54
880, City Store,In-store,Women,3,120,10,CAMP-A,Influencer,100,Seen,CUST_1637,One-time,Optimal,Yes,324
3016, City Store,In-store,Women,1,40,10,CAMP-A,Influencer,50,Converted,CUST_483,One-time,Overstocked,No,36
1989, City Store,In-store,Shoes,2,40,10,CAMP-B,Social,50,Seen,CUST_908,One-time,Understocked,Yes,72
5936, City Store,In-store,Women,2,40,10,CAMP-B,Social,400,Seen,CUST_1770,One-time,Overstocked,No,72
941, City Store,In-store,Kids,1,40,10,CAMP-B,Paid Ads,100,Seen,CUST_1405,One-time,Optimal,Yes,36
79, City Store,In-store,Men,2,120,10,CAMP-B,Email,50,Seen,CUST_715,One-time,Optimal,Yes,216
163, City Store,In-store,Women,2,80,10,CAMP-B,Influencer,200,Seen,CUST_1978,One-time,Understocked,Yes,144
2091, City Store,In-store,Women,1,40,10,CAMP-B,Influencer,100,Converted,CUST_1384,One-time,Optimal,Yes,36
4449, City Store,In-store,Accessories,4,40,10,CAMP-A,Influencer,100,Seen,CUST_2123,One-time,Overstocked,Yes,144
2330, City Store,In-store,Women,2,60,10,CAMP-A,Paid Ads,200,Clicked,CUST_350,One-time,Optimal,No,108
4376, City Store,Online,Men,1,40,10,CAMP-C,Paid Ads,50,Converted,CUST_1445,One-time,Optimal,Yes,36
969, City Store,Online,Men,1,40,10,CAMP-C,Social,100,Clicked,CUST_1230,One-time,Optimal,Yes,36
1538, City Store,Online,Shoes,2,60,10,CAMP-C,Email,50,Clicked,CUST_1527,One-time,Optimal,Yes,108
2970, City Store,Online,Women,2,120,10,CAMP-C,Email,400,Seen,CUST_1868,One-time,Understocked,Yes,216
3446, City Store,Online,Women,4,80,10,CAMP-C,Social,200,Seen,CUST_855,One-time,Optimal,No,288
6086, City Store,Online,Women,1,20,10,CAMP-C,Influencer,50,Clicked,CUST_1638,One-time,Overstocked,Yes,18
4928, City Store,Online,Accessories,2,20,10,CAMP-D,Social,50,Clicked,CUST_1536,One-time,Understocked,No,36
6733, City Store,Online,Kids,1,40,10,CAMP-D,Social,50,Seen,CUST_1889,One-time,Understocked,No,36
1447, City Store,Online,Men,2,80,10,CAMP-D,Influencer,200,Clicked,CUST_1904,One-time,Understocked,No,144
2342, City Store,Online,Men,1,60,10,CAMP-D,Influencer,400,Seen,CUST_562,One-time,Understocked,Yes,54
6512, City Store,Online,Men,1,60,10,CAMP-D,Social,200,Seen,CUST_1879,One-time,Understocked,No,54
2500, City Store,Online,Women,4,40,10,CAMP-D,Email,100,Seen,CUST_2350,One-time,Understocked,Yes,144
3587, City Store,Online,Accessories,1,80,10,CAMP-A,Paid Ads,50,Seen,CUST_1937,One-time,Understocked,Yes,72
6480, City Store,Online,Accessories,1,40,10,CAMP-A,Influencer,50,Clicked,CUST_1513,One-time,Optimal,Yes,36
2447, City Store,Online,Kids,2,40,10,CAMP-A,Influencer,200,Seen,CUST_131,One-time,Overstocked,No,72
269, City Store,Online,Men,1,60,10,CAMP-A,Paid Ads,200,Clicked,CUST_416,One-time,Overstocked,Yes,54
6776, City Store,Online,Men,1,40,10,CAMP-A,Paid Ads,400,Converted,CUST_497,One-time,Understocked,No,36
1412, City Store,Online,Women,1,20,10,CAMP-A,Email,200,Seen,CUST_102,One-time,Optimal,No,18
4851, City Store,Online,Women,1,40,10,CAMP-A,Paid Ads,100,Seen,CUST_1943,One-time,Understocked,Yes,36
5226, City Store,Online,Women,1,20,10,CAMP-A,Influencer,50,Converted,CUST_2299,One-time,Understocked,Yes,18
3749, City Store,Online,Accessories,1,80,10,CAMP-E,Paid Ads,50,Clicked,CUST_534,One-time,Optimal,Yes,72
3524, City Store,Online,Men,3,40,10,CAMP-E,Influencer,50,Seen,CUST_317,One-time,Optimal,No,108
4762, City Store,Online,Men,1,40,10,CAMP-E,Paid Ads,400,Seen,CUST_721,One-time,Understocked,Yes,36
2112, City Store,Online,Women,1,60,10,CAMP-E,Influencer,50,Seen,CUST_37,One-time,Understocked,Yes,54
3240, Fashion Hub,App,Accessories,4,40,10,CAMP-A,Paid Ads,50,Clicked,CUST_750,One-time,Overstocked,No,144
4082, Fashion Hub,App,Shoes,1,80,10,CAMP-A,Paid Ads,50,Seen,CUST_1365,One-time,Understocked,Yes,72
5143, Fashion Hub,App,Accessories,3,120,10,CAMP-A,Paid Ads,100,Converted,CUST_1343,One-time,Understocked,Yes,324
3745, Fashion Hub,App,Men,1,120,10,CAMP-A,Paid Ads,100,Clicked,CUST_2191,One-time,Understocked,Yes,108
3199, Fashion Hub,App,Shoes,1,20,10,CAMP-A,Paid Ads,200,Seen,CUST_2213,One-time,Overstocked,No,18
4120, Fashion Hub,App,Women,2,120,10,CAMP-A,Paid Ads,50,Converted,CUST_233,One-time,Overstocked,Yes,216
2674, Fashion Hub,App,Accessories,1,20,10,CAMP-A,Paid Ads,200,Clicked,CUST_2388,One-time,Optimal,Yes,18
3172, Fashion Hub,App,Accessories,1,60,10,CAMP-A,Paid Ads,200,Seen,CUST_1591,One-time,Understocked,No,54
4854, Fashion Hub,App,Accessories,2,20,10,CAMP-A,Paid Ads,100,Seen,CUST_1196,One-time,Optimal,Yes,36
416, Fashion Hub,App,Men,1,20,10,CAMP-B,Paid Ads,100,Seen,CUST_1166,One-time,Optimal,Yes,18
2157, Fashion Hub,App,Kids,4,20,10,CAMP-B,Influencer,200,Seen,CUST_1922,One-time,Understocked,Yes,72
3567, Fashion Hub,App,Men,1,20,10,CAMP-B,Paid Ads,50,Clicked,CUST_1706,One-time,Optimal,Yes,18
3631, Fashion Hub,App,Men,2,120,10,CAMP-B,Paid Ads,200,Clicked,CUST_1598,One-time,Understocked,Yes,216
4475, Fashion Hub,App,Men,1,20,10,CAMP-B,Paid Ads,100,Seen,CUST_1733,One-time,Optimal,Yes,18
2009, Fashion Hub,App,Women,1,80,10,CAMP-A,Social,50,Seen,CUST_2240,One-time,Understocked,Yes,72
3907, Fashion Hub,App,Women,3,120,10,CAMP-A,Paid Ads,100,Seen,CUST_1981,One-time,Understocked,Yes,324
4598, Fashion Hub,App,Kids,3,20,10,CAMP-C,Paid Ads,50,Seen,CUST_1901,One-time,Optimal,No,54
6030, Fashion Hub,App,Men,4,40,10,CAMP-C,Social,50,Converted,CUST_1764,One-time,Understocked,Yes,144
4420, Fashion Hub,App,Women,2,40,10,CAMP-C,Paid Ads,400,Seen,CUST_1126,One-time,Understocked,Yes,72
268, Fashion Hub,App,Accessories,2,40,10,CAMP-D,Paid Ads,200,Clicked,CUST_2018,One-time,Understocked,No,72
1189, Fashion Hub,App,Men,1,120,10,CAMP-D,Social,100,Seen,CUST_1250,One-time,Optimal,Yes,108
2262, Fashion Hub,App,Women,4,20,10,CAMP-D,Influencer,50,Seen,CUST_821,One-time,Optimal,Yes,72
4398, Fashion Hub,App,Women,1,20,10,CAMP-D,Paid Ads,50,Seen,CUST_1926,One-time,Overstocked,Yes,18
2124, Fashion Hub,App,Accessories,1,80,10,CAMP-E,Influencer,400,Clicked,CUST_2142,One-time,Understocked,Yes,72
1318, Fashion Hub,App,Kids,2,20,10,CAMP-E,Paid Ads,100,Seen,CUST_763,One-time,Optimal,Yes,36
3959, Fashion Hub,App,Men,2,20,10,CAMP-E,Influencer,400,Seen,CUST_1792,One-time,Understocked,No,36
6850, Fashion Hub,App,Men,2,60,10,CAMP-E,Social,200,Seen,CUST_296,One-time,Overstocked,Yes,108
4886, Fashion Hub,App,Shoes,1,20,10,CAMP-E,Paid Ads,50,Clicked,CUST_1608,One-time,Understocked,Yes,18
5903, Fashion Hub,In-store,Kids,2,60,10,CAMP-A,Social,50,Seen,CUST_1375,One-time,Understocked,Yes,108
3176, Fashion Hub,In-store,Men,1,80,10,CAMP-A,Influencer,400,Seen,CUST_414,One-time,Understocked,No,72
6932, Fashion Hub,In-store,Shoes,2,120,10,CAMP-A,Paid Ads,50,Seen,CUST_837,One-time,Understocked,Yes,216
358, Fashion Hub,In-store,Women,1,40,10,CAMP-A,Influencer,100,Clicked,CUST_575,One-time,Understocked,Yes,36
2260, Fashion Hub,In-store,Women,1,20,10,CAMP-A,Influencer,100,Seen,CUST_1346,One-time,Overstocked,Yes,18
2324, Fashion Hub,In-store,Women,1,40,10,CAMP-A,Paid Ads,400,Seen,CUST_923,One-time,Understocked,Yes,36
6525, Fashion Hub,In-store,Women,1,80,10,CAMP-A,Influencer,100,Seen,CUST_1831,One-time,Optimal,Yes,72
5321, Fashion Hub,In-store,Accessories,4,60,10,CAMP-A,Influencer,50,Clicked,CUST_1883,One-time,Optimal,Yes,216
800, Fashion Hub,In-store,Men,4,40,10,CAMP-A,Paid Ads,400,Seen,CUST_203,One-time,Understocked,Yes,144
3238, Fashion Hub,In-store,Men,3,20,10,CAMP-A,Paid Ads,200,Converted,CUST_2402,One-time,Optimal,Yes,54
6069, Fashion Hub,In-store,Shoes,4,80,10,CAMP-A,Influencer,100,Seen,CUST_2089,One-time,Overstocked,No,288
339, Fashion Hub,In-store,Men,1,60,10,CAMP-A,Email,50,Seen,CUST_2240,One-time,Overstocked,Yes,54
2700, Fashion Hub,In-store,Men,1,40,10,CAMP-A,Social,100,Seen,CUST_400,One-time,Understocked,Yes,36
5030, Fashion Hub,In-store,Men,1,40,10,CAMP-A,Paid Ads,200,Seen,CUST_1414,One-time,Understocked,Yes,36
1970, Fashion Hub,In-store,Shoes,1,120,10,CAMP-A,Social,50,Seen,CUST_1400,One-time,Overstocked,No,108
138, Fashion Hub,In-store,Women,1,20,10,CAMP-A,Email,200,Converted,CUST_1212,One-time,Understocked,Yes,18
3370, Fashion Hub,In-store,Women,1,60,10,CAMP-A,Influencer,50,Seen,CUST_1312,One-time,Overstocked,Yes,54
3557, Fashion Hub,In-store,Women,1,80,10,CAMP-A,Paid Ads,50,Seen,CUST_73,One-time,Optimal,No,72
4101, Fashion Hub,In-store,Women,3,120,10,CAMP-A,Paid Ads,100,Clicked,CUST_704,One-time,Optimal,Yes,324
6114, Fashion Hub,In-store,Women,3,60,10,CAMP-A,Paid Ads,400,Clicked,CUST_1701,One-time,Overstocked,Yes,162
3379, Fashion Hub,In-store,Accessories,1,60,10,CAMP-B,Paid Ads,200,Seen,CUST_1771,One-time,Understocked,No,54
